,TITLE,SEASON,REVIEW_RANK,IMAGE,GAIYOU
68,黒子のバスケ（TVアニメ動画）,2012年春アニメ,4.0,https://img.anikore.jp/images/anime/5/3/5/3535/3535.jpg?width=122&height=122&type=crop,バスケットボールの強豪として知られる帝光中学校は、特に「キセキの世代」と呼ばれる10年に1人の天才が5人同時に存在していた時は、無敗を誇っていた。時は流れ、彼らはそれぞれちがう高校に進学するが「... ▼もっと読む
69,銀の匙 Silver Spoon（TVアニメ動画）,2013年夏アニメ,3.8,https://img.anikore.jp/images/anime/5/3/3/7533/7533.jpg?width=122&height=122&type=crop,「寮があるから。」という志望動機で大蝦夷農業高等学校(エゾノー)に入学した八軒勇吾。札幌の進学校での厳しい学力競争に敗れ、ある意味、逃げるようにエゾノーに入学した彼は、広大な自然... ▼もっと読む
70,カレイドスター（TVアニメ動画）,2003年春アニメ,4.1,https://img.anikore.jp/images/anime/5/2/3/523/523.jpg?width=122&height=122&type=crop,"アメリカに、サーカスとミュージカル、マジックを組み合わせたようなエンターテイメントを提供する集団があった。その名を「カレイドステージ」という。
幼い頃に見たカレイドステージに憧れ、単身日本から... ▼もっと読む"
71,いなり、こんこん、恋いろは。（TVアニメ動画）,2014年冬アニメ,3.7,https://img.anikore.jp/images/anime/7/0/2/7702/7702.jpg?width=122&height=122&type=crop,伏見いなりは、同級生の丹波橋紅司に片想いをしているが、その想いをなかなか打ち明けられない日々を送っていた。ある日、いなりは宇迦之御魂神の御使いの狐・コンが川に落ちかけているところを助け、そのこと... ▼もっと読む
72,リトルバスターズ！ 〜Refrain〜（TVアニメ動画）,2013年秋アニメ,4.0,https://img.anikore.jp/images/anime/6/3/8/7638/7638.jpg?width=122&height=122&type=crop,"深く、どこまでも深く――。
理樹の意識は暗い闇へと沈んでいった。
壮絶な事態が進行する中で、理樹は何もすることができない無力感に苛まれた。
―なぜこんなことになってしまったのだろう―理樹は... ▼もっと読む"
73,スラムダンク-SLAM DUNK（TVアニメ動画）,1993年秋アニメ,4.1,https://img.anikore.jp/51rtyvwyJEL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,中学3年間で50人もの女性にフラれた高校1年の不良少年・桜木花道は背の高さと身体能力からバスケットボール部の主将の妹、赤木晴子にバスケット部への入部を薦められる。彼女に一目惚れした「初心者」花道... ▼もっと読む
74,アオハライド（TVアニメ動画）,2014年夏アニメ,3.7,https://img.anikore.jp/images/anime/9/8/9/7989/7989.jpg?width=122&height=122&type=crop,中学生時代のとき、男子が苦手な双葉だったが「田中くん」だけ特別で大丈夫だった。夏休み中に田中くんは転校してしまい、自分の気持ちを伝えることができなかった。その後、男子にモテる双葉は女子からハブら... ▼もっと読む
75,銀の匙 Silver Spoon(第2期)（TVアニメ動画）,2014年冬アニメ,3.9,https://img.anikore.jp/images/anime/7/5/0/7750/7750.jpg?width=122&height=122&type=crop,"大蝦夷農業高校での生活は、時間との戦いだ。
実習、部活、寮の仕事、そしてエゾノー祭の準備…
日はどんどん短くなる。断らない男・八軒は、断れない男でもある。
誰よりも忙しい八軒の秋は、めまぐ... ▼もっと読む"
76,黒子のバスケ(第2期)（TVアニメ動画）,2013年秋アニメ,3.9,https://img.anikore.jp/images/anime/6/0/0/7600/7600.jpg?width=122&height=122&type=crop,"誠凛高校バスケ部は、ウィンターカップでの『キセキの世代』との全面戦争へ向けて、激しい練習を積んでいた。
そんなある休日ストリートバスケの大会に参加した黒子たちは、会場で火神のアメリカ時代の兄貴... ▼もっと読む"
77,ピンポン（TVアニメ動画）,2014年春アニメ,4.1,https://img.anikore.jp/images/anime/8/6/4/7864/7864.jpg?width=122&height=122&type=crop,原作:松本大洋(小学館 ビッグスピリッツコミック刊)、監督:湯浅政明、ペコとスマイルの、片瀬高校卓球部に所属する幼馴染の2人が主人公。ペコは卓球は強いが自分の才能に自惚れていると... ▼もっと読む
78,テニスの王子様（TVアニメ動画）,2001年秋アニメ,3.8,https://img.anikore.jp/51ENWB6EQHL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"アメリカのテニスJr.大会で4連続優勝経験のある天才少年・越前リョーマは、帰国してテニスの名門校・青春学園中等部のテニス部に入部。
校内ランキング戦（レギュラーを決める校内の大会）で、1年生な... ▼もっと読む"
79,桜Trick（TVアニメ動画）,2014年冬アニメ,3.5,https://img.anikore.jp/images/anime/6/7/8/7678/7678.jpg?width=122&height=122&type=crop,廃校を三年後に控えた高校に通う春香と優。二人が、互いを「特別なもの」とするために行った「キス」は二人の関係をより深めていく…。楽しくも切ない女の子同士の青春。甘酸っぱい気持ちをあなたに届けます！ ▼もっと読む
80,STAR DRIVER輝きのタクト-スタードライバー（TVアニメ動画）,2010年秋アニメ,3.8,https://img.anikore.jp/61UwnnIMfNL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,日本南方に浮かぶ島・南十字島。ある夜、島の海辺にツナシ・タクトという少年が流れ着く。本土から身一つで泳いできたタクトは島の学校・南十字学園高等部へ入学し、その明るく前向きな性格で、アゲマキ・ワコ... ▼もっと読む
81,SKET DANCE[スケットダンス]（TVアニメ動画）,2011年春アニメ,3.8,https://img.anikore.jp/images/anime/2/8/3/2283/2283.jpg?width=122&height=122&type=crop,人助けの部活動にも関わらず依頼がなくグダグダしていたスケット団に、依頼者の山中一郎が現れた。彼曰く、中学のときから付き合っていた『なっちゃん』に突然理由も無く別れを告げられ困っているとのこと。彼... ▼もっと読む
82,冴えない彼女の育てかた♭（TVアニメ動画）,2017年春アニメ,3.8,https://img.anikore.jp/images/anime/6/0/8/9608/9608.jpg?width=122&height=122&type=crop,オタク高校生の「安芸倫也」は桜舞い散る坂道で、ある少女と運命的な出会いをする。インスピレーションを受けた倫也は、その少女をメインヒロインにしたギャルゲーの制作を思いつき、同学年の美術部エース「澤... ▼もっと読む
83,幸腹グラフィティ（TVアニメ動画）,2015年冬アニメ,3.6,https://img.anikore.jp/images/anime/1/5/5/8155/8155.jpg?width=122&height=122&type=crop,"一人暮らしをする中学生・町子リョウ。一緒に住んでいた祖母を亡くしたあと、なぜかどんな料理も美味しいと感じられなくなってしまいます。
そんなとき、同い年のはとこ・きりんが泊まりにくることに。
... ▼もっと読む"
84,夏色キセキ（TVアニメ動画）,2012年春アニメ,3.5,https://img.anikore.jp/images/anime/5/4/8/3548/3548.jpg?width=122&height=122&type=crop,人気声優の4人組ユニット「スフィア」が、12年放送予定のオリジナルテレビアニメ「夏色キセキ」で主演を務めることが明らかになった。メンバー4人全員で主演を務めるのは初めてといい、監督は「機動戦士ガ... ▼もっと読む
85,Free！ Eternal Summer（TVアニメ動画）,2014年夏アニメ,3.8,https://img.anikore.jp/images/anime/0/0/7/8007/8007.jpg?width=122&height=122&type=crop,"前回の大会を経て、更に絆を深めた遙、真琴、渚、怜。
いつもと変わらない日常の中、それぞれの成長した姿を見せていた。
一方、凛は過去の自分を乗り越えて自分の夢へと走り出し、
そして新たな仲間... ▼もっと読む"
86,謎の彼女X（TVアニメ動画）,2012年春アニメ,3.5,https://img.anikore.jp/images/anime/6/3/0/3630/3630.jpg?width=122&height=122&type=crop,普通の高校生・椿明（つばきあきら）は放課後に、クラスに転校してきた謎の美少女・卜部美琴（うらべみこと）が机に残した「よだれ」を舐めてしまう。翌日から原因不明の高熱を出し５日間寝込んでしまう椿。5... ▼もっと読む
87,クズの本懐（TVアニメ動画）,2017年冬アニメ,3.6,https://img.anikore.jp/images/anime/5/2/7/10527/10527.jpg?width=122&height=122&type=crop,報われない恋 切ない恋 片想い それってそんなに美しい物ですか 高校二年生の安楽岡花火は、叶わぬ恋に身を焦がしていた。大事な人を傷つけ、傷つけられながらも求めてしまう人のぬくもり。これは、あまり... ▼もっと読む
88,君のいる町（TVアニメ動画）,2013年夏アニメ,3.4,https://img.anikore.jp/images/anime/5/5/9/7559/7559.jpg?width=122&height=122&type=crop,桐島青大は、突然別れを告げて消えた枝葉柚希を追って、故郷・広島を後に東京へ向かう。そこで出会った、気が強く、胸が小さいことを気にする御島明日香、長髪で女好きの風間恭輔、そして、柚希の奔放な妹・懍... ▼もっと読む
89,げんしけん（TVアニメ動画）,2004年秋アニメ,3.7,https://img.anikore.jp/images/anime/7/0/4/704/704.jpg?width=122&height=122&type=crop,"笹原完士は大学入学を機にそれまで秘めていた「漫画・アニメ・ゲーム」への思いを分かち合えるサークルへ入ることを決意した新入生。
見学で訪れた「現代視覚文化研究会(げんしけん)」の... ▼もっと読む"
90,放浪息子（TVアニメ動画）,2011年冬アニメ,3.7,https://img.anikore.jp/images/anime/2/7/4/2274/2274.jpg?width=122&height=122&type=crop,「女の子になりたい男の子」二鳥修一はその気持ちを押し隠していたが、あるときクラスメイトのさおりに女装しているところを見つかってしまう。以前から修一に好意を持っていたさおりは、それから修一に積極的... ▼もっと読む
91,彼氏彼女の事情（TVアニメ動画）,1998年秋アニメ,3.8,https://img.anikore.jp/images/anime/1/2/4/2124/2124.jpg?width=122&height=122&type=crop,県内随一の進学校である県立北栄高校の一年生、宮沢雪野は自他共に認める成績優秀・スポーツ万能・容姿端麗の優等生。しかし彼女の実態は虚栄心の塊で、賞賛を浴びる為だけに日々たゆまぬ努力をこなし優等生を... ▼もっと読む
92,キズナイーバー（TVアニメ動画）,2016年春アニメ,3.5,https://img.anikore.jp/images/anime/1/8/3/10183/10183.jpg?width=122&height=122&type=crop,"舞台は、埋立地に作られた街・洲籠市。

かつては未来型都市として栄えたこの街に住む高校生・阿形勝平は、なぜか痛みを感じない不思議な身体を持っていた。

夏休み目前となったある日、勝平は謎... ▼もっと読む"
93,初恋限定。(初恋リミテッド)（TVアニメ動画）,2009年春アニメ,3.7,https://img.anikore.jp/51zoSRyCZpL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"雪ノ下中学の二年生、有原あゆみは、男の子から愛の告白をされることを夢見ていた。
その願いはある日、最悪の形で叶うことになった。野獣のような風貌の高校生・財津操から告白されてしまったのだ。操が恐... ▼もっと読む"
94,君と僕。 第2期 （TVアニメ動画）,2012年春アニメ,3.9,https://img.anikore.jp/images/anime/4/7/2/3472/3472.jpg?width=122&height=122&type=crop,熱血からは程遠い、でもこれが青春ってやつですか！？ 双子の兄弟、悠太＆祐希と要、春は幼稚園からの幼なじみ。 仲がいいのか悪いのかいまいち微妙なところだが、高校生になった今もつるんでいる。最近は転... ▼もっと読む
95,Classroom☆Crisis（クラスルームクライシス）（TVアニメ動画）,2015年夏アニメ,3.5,https://img.anikore.jp/images/anime/3/6/8/9368/9368.jpg?width=122&height=122&type=crop,"火星に作られた日本の新たな都道府県のひとつ、「第４東京都」。この都市の経済特区である「霧科市」に、
航空宇宙事業で名をあげた超一流企業、「霧科コーポレーション」があった。
この会社は様々なジ... ▼もっと読む"
96,蒼の彼方のフォーリズム（TVアニメ動画）,2016年冬アニメ,3.5,https://img.anikore.jp/images/anime/0/5/3/9053/9053.jpg?width=122&height=122&type=crop,"反重力シューズ・グラシュの発明で人間が空を飛ぶことが普通になり、グラシュを使った新しいスカイスポーツ「フライングサーカス」(FC)が行われている世界。

かつてFCの有望選手... ▼もっと読む"
97,ラブライブ！ サンシャイン！！（TVアニメ動画）,2016年夏アニメ,3.6,https://img.anikore.jp/images/anime/3/4/7/10347/10347.jpg?width=122&height=122&type=crop,"「学校」で「アイドル」!!!
輝きを目指して立ち上がる9人の少女たちの青春学園ドラマ、スタート!

私たち、輝きたい! ▼もっと読む"
98,ハイキュー！！ 烏野高校 VS 白鳥沢学園高校（TVアニメ動画）,2016年秋アニメ,4.0,https://img.anikore.jp/images/anime/5/3/3/10533/10533.jpg?width=122&height=122&type=crop,"「堕ちた強豪、飛べない烏」―――。
かつてそう呼ばれた烏野高校が、ついに辿り着いた“頂""の舞台。
春の高校バレー宮城県代表決定戦、決勝。

インターハイ予選準決勝で青葉城... ▼もっと読む"
99,めぞん一刻（TVアニメ動画）,1986年春アニメ,4.1,https://img.anikore.jp/41PD4KZJ43L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,時計塔のある古い木造二階建てアパート一刻館。そこには詮索好きで宴会好きの一の瀬夫人、年齢、職業不詳でのぞきが趣味という四谷さん、スナック「茶々丸」に勤める六本木朱美、浪人生の五代裕作が住んでいる... ▼もっと読む
100,恋と嘘（TVアニメ動画）,2017年夏アニメ,3.5,https://img.anikore.jp/images/anime/1/0/4/11104/11104.jpg?width=122&height=122&type=crop,満16歳になると結婚相手が通知される超・少子化対策基本法、通称ゆかり法が施行されている世界を舞台に、少年少女たちの未熟で儚い禁断の恋模様を描く。 ▼もっと読む
101,大正野球娘。（TVアニメ動画）,2009年夏アニメ,3.7,https://img.anikore.jp/images/anime/3/5/0/1350/1350.jpg?width=122&height=122&type=crop,"時は大正14年――。良家の子女が集う東邦星華高等女学院に通う鈴川小梅に、親友の小笠原晶子が声を掛けた。「一緒に野球をしていただきたいの!」
突然のお願いに、思わず頷いてしまう小梅。
しかし... ▼もっと読む"
102,はじめてのギャル（TVアニメ動画）,2017年夏アニメ,3.3,https://img.anikore.jp/images/anime/9/4/6/10946/10946.jpg?width=122&height=122&type=crop,DT（童貞）を捨てたいと悩む非リア充高校生・羽柴ジュンイチが「ギャルに土下座で頼めば卒業できる」という迷信を聞き、クラスのギャル・八乙女ゆかなに土下座で告白したところ、まさかの大成功。しかし、身... ▼もっと読む
103,ラブひな（TVアニメ動画）,2000年春アニメ,3.4,https://img.anikore.jp/images/anime/5/4/1/1541/1541.jpg?width=122&height=122&type=crop,浦島景太郎は東大目指して二浪中、19歳。子供のころ、女の子と約束した「一緒に東大へ行く」という約束を果たすため、日々、勉強に勤しんでいる。ある日、祖母に呼ばれて“ひなた旅館”にやってきた景太郎は... ▼もっと読む
104,ひなこのーと（TVアニメ動画）,2017年春アニメ,3.4,https://img.anikore.jp/images/anime/8/4/2/10842/10842.jpg?width=122&height=122&type=crop,"桜木ひな子は人前に出るとかかしのようにかたまってしまう女の子。
動物に好かれるため、田舎では本当にかかしとして働いていた彼女だったが、口下手で人と話すことが苦手な自分を変えるため、憧れの演劇部... ▼もっと読む"
105,イタズラなKiss（TVアニメ動画）,2008年春アニメ,3.7,https://img.anikore.jp/51bi1tybyeL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"斗南高校の入学式でF組の相原琴子はA組の入江直樹に一目惚れしてしまう。3年生になり、2年間の想いをラブレターに託し勇気を出して告白するも「頭の悪い女は嫌いだ」とあっさり振られる。
直樹への気持... ▼もっと読む"
106,プリンス・オブ・ストライド　オルタナティブ（TVアニメ動画）,2016年冬アニメ,3.5,https://img.anikore.jp/images/anime/1/2/3/10123/10123.jpg?width=122&height=122&type=crop,高校の部活動に始まり、全国的に人気を得つつある《ストライド》だったが、方南学園高校のストライド部は廃部寸前の状態に陥っていた。そんなストライド部にやってきた新入生の藤原尊と桜井奈々は、ストライド... ▼もっと読む
107,がくえんゆーとぴあ まなびストレート！（TVアニメ動画）,2007年冬アニメ,3.7,https://img.anikore.jp/51Jfuq1MSqL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,価値観の多様化がさらに進んだ2035年、高校へ行くことがあたりまえでなくなった時代・・・。　少子化が進み、生徒数の減少から廃校の危機に立たされる学校も多くなっていた。そんな活気を無くした学校のひ... ▼もっと読む
108,かりん（TVアニメ動画）,2005年秋アニメ,3.4,https://img.anikore.jp/51X4nce5lsL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,椎八場市に住む女子高生・真紅果林には人に言えない秘密があった。それは、自分が吸血鬼一家に生まれた事だ。幼い時から吸血鬼の何たるかを教えられて育ったが、なぜか血が増える増血鬼として覚醒してしまう。... ▼もっと読む
109,ラーメン大好き小泉さん（TVアニメ動画）,2018年冬アニメ,3.4,https://img.anikore.jp/images/anime/2/2/7/11227/11227.jpg?width=122&height=122&type=crop,"今日もどこかで、彼女はラーメンを食べているー
クールで無口な美人女子高生の小泉さんは毎日おいしいラーメンを求めて食べ歩く生粋の“ラーメン通”だった。
小泉さんはラーメン以外のことには興味がな... ▼もっと読む"
110,ラムネ（TVアニメ動画）,2005年秋アニメ,3.3,https://img.anikore.jp/images/anime/8/1/0/810/810.jpg?width=122&height=122&type=crop,ある夏の日、都会から海岸沿いの小さな町に引っ越してきた幼い主人公と妹。様々な出会いと思い出を重ね、やがて気づく「お互いの距離」。「普通の日々」が特別なものであったと気づいた時、主人公とヒロインた... ▼もっと読む
111,To Heart [トゥーハート]（TVアニメ動画）,1999年春アニメ,3.6,https://img.anikore.jp/519KGY3NDAL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,クセのある可愛いキャラクターと純愛を描いたシナリオで大ブームを巻き起こし、コンシューマ移植もされたパソコンのノベルゲームを全年齢対象でＴＶ化。キャラクターの交流と日常生活を丹念に描いて好評を博... ▼もっと読む
112,妖怪アパートの幽雅な日常（TVアニメ動画）,2017年夏アニメ,3.2,https://img.anikore.jp/images/anime/1/5/3/11153/11153.jpg?width=122&height=122&type=crop,両親を亡くしたため、親戚の家で肩身の狭い生活をしていた稲葉夕士は、高校入学を機に一人暮らしを決意する。そこで見つけた格安の下宿先「寿荘」。しかし、そこはなんと妖怪・幽霊・人間が入り混じる奇妙な「... ▼もっと読む
113,YAWARA！（TVアニメ動画）,1989年秋アニメ,3.8,https://img.anikore.jp/images/anime/1/9/5/3195/3195.jpg?width=122&height=122&type=crop,『20世紀少年』などで知られる漫画家・浦沢直樹の人気柔道コミックをアニメ化。浦沢作品初のアニメ化であると同時に、製作のマッドハウスが約10年ぶりに手がけたTVシリーズでもある。武蔵山高校2年生・... ▼もっと読む
114,あしたのジョー2（TVアニメ動画）,1980年秋アニメ,4.1,https://img.anikore.jp/images/anime/0/9/6/96/96.jpg?width=122&height=122&type=crop,力石徹の死後、逃げるようにリングを離れ、街から街へ流れ続けた矢吹丈。しかしかつてのライバルたちに出会うことで、再びリングに立つことを決意する。カーロス・リベラ、金　竜飛といった数々の世界ランカー... ▼もっと読む
115,南鎌倉高校女子自転車部（TVアニメ動画）,2017年冬アニメ,3.1,https://img.anikore.jp/images/anime/6/2/9/10629/10629.jpg?width=122&height=122&type=crop,"高校入学をきっかけに長崎から鎌倉へ引っ越してきた女の子、毎春ひろみ。
新しい土地に新しい学校、そして新しい友だち。
そんなわくわくする日常との出会いではいつも自転車といっしょ!
鎌倉を舞台... ▼もっと読む"
116,ナナマル サンバツ（TVアニメ動画）,2017年夏アニメ,3.1,https://img.anikore.jp/images/anime/0/2/4/11024/11024.jpg?width=122&height=122&type=crop,"文蔵高校、新入生歓迎会。1年生の越山識は、クイズ研究会による＜新入生早押しクイズ退会＞に思いがけず参加させられてしまう。
読書好きで目立つことが嫌いな識は慌てるなか、同じクラスの深見真理は、ク... ▼もっと読む"
117,DIVE！！（TVアニメ動画）,2017年夏アニメ,3.2,https://img.anikore.jp/images/anime/0/1/0/11010/11010.jpg?width=122&height=122&type=crop,"中学二年生の坂井知季は、水泳の飛び込みに励む毎日。
始めたきっかけは幼い頃に見た３つ年上の富士谷要一の美しい飛び込みに魅了されたこと。
友人の陵、レイジとともにミズキダイビングクラブ・通称M... ▼もっと読む"
118,いつだって僕らの恋は10センチだった。（TVアニメ動画）,2017年秋アニメ,3.4,https://img.anikore.jp/images/anime/3/9/9/11399/11399.jpg?width=122&height=122&type=crop,桜丘高校の入学式。合田美桜と芹沢春輝は桜の樹の下で出会う。 「美しい桜って書いて、美桜」 「俺は春輝。春が輝く」 春生まれの二人は親近感を覚える。 それ以来、気づいたらお互いは目で追うようになっ... ▼もっと読む
119,エースをねらえ！（TVアニメ動画）,1973年秋アニメ,3.8,https://img.anikore.jp/311GS6ZYSSL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,テニスの名門・西高の岡ひろみは、トッププレイヤーお蝶夫人に憧れて女子テニス部に入部した１年生。新任コーチ・宗方のシゴキはきついけれど、親友の牧といっしょにノンキなクラブ生活を送っていた。ところが... ▼もっと読む
120,ぺとぺとさん（TVアニメ動画）,2005年夏アニメ,3.5,https://img.anikore.jp/51Q0PNKSPXL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"作品は人間と妖怪が共存する田舎町を舞台に、この住民の日常生活を描く。
山河に囲まれ、工場と山寺が豊富にあるが、「女未（にょみ）の里」と呼ばれる鮎川町（あゆかわまち）の多くに存在するのは「妹」で... ▼もっと読む"
121,スタミュ 2期（TVアニメ動画）,2017年春アニメ,3.6,https://img.anikore.jp/images/anime/0/7/2/11072/11072.jpg?width=122&height=122&type=crop,"「夢を諦める方法なんて、知らない――」
『憧れの高校生』を追って、音楽芸能分野の名門・綾薙学園に入学した星谷悠太。
1年間に渡る入科テストを無事クリアし、2年生から晴れてミュージカル学科生と... ▼もっと読む"
122,ドリフェス！！！！！！（TVアニメ動画）,2016年秋アニメ,2.8,https://img.anikore.jp/images/anime/5/7/1/10571/10571.jpg?width=122&height=122&type=crop,"ある日突然、レジェンドアイドル三神遙人によってスカウトされた高校2年生の主人公・天宮奏。
同じ事務所のアイドルたちの熱い想いを目の当たりにし、負けじとアイドル活動に夢中になっていく。
そして... ▼もっと読む"
123,彼女が漢字を好きな理由。（Webアニメ）,2015年9月13日,3.3,https://img.anikore.jp/images/anime/1/3/3/10133/10133.jpg?width=122&height=122&type=crop,"漢字が大好きな女の子、平井春香と、彼女を好きになった相良祐介。
２人の高校生が織りなす、もどかしくも甘酸っぱい、漢字がもたらす恋物語です。 ▼もっと読む"
124,ひかり ～刈谷をつなぐ物語～（Webアニメ）,2016年3月28日,3.2,https://img.anikore.jp/images/anime/5/2/9/10529/10529.jpg?width=122&height=122&type=crop,"愛知県・刈谷市観光協会が、刈谷市制65周年記念事業の一環として、同市を舞台にしたショートアニメーション『ひかり ～刈谷をつなぐ物語～』を制作。

刈谷市内のとある高校駅伝部。そこには地区大会... ▼もっと読む"
125,電波女と青春男（TVアニメ動画）,2011年春アニメ,3.8,https://img.anikore.jp/513XYSPvWXL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,宇宙人が見守ると噂される町で、叔母の家に住む事になった主人公・丹羽真。彼を待ち受けていたのは、布団で簀巻きになった電波女だった！しかも、地球は狙われているだの、自分は宇宙人の血を引くだの、言動も... ▼もっと読む
126,男子高校生の日常（TVアニメ動画）,2012年冬アニメ,3.9,https://img.anikore.jp/images/anime/5/1/5/3515/3515.jpg?width=122&height=122&type=crop,「○×県立真田北高校」（男子校）に通う男子高校生たちの、日常の中の笑いを描くギャグ漫画。公式配信サイト上でも、部活シーンや恋愛といった劇的な展開すら起こらない、リアルな日常をテーマにした作品であ... ▼もっと読む
127,ヨスガノソラ（TVアニメ動画）,2010年秋アニメ,3.6,https://img.anikore.jp/51MrcOiQa9L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,両親を突然の交通事故で亡くし、双子の妹・穹と二人きりになった春日野悠は、都市部から離れた山里にある奥木染町（おくこそめちょう）に移り、父親の実家であり、かつてその地で医者を営んでいた亡き祖父の家... ▼もっと読む
128,冴えない彼女の育てかた（TVアニメ動画）,2015年冬アニメ,3.9,https://img.anikore.jp/images/anime/9/7/2/7972/7972.jpg?width=122&height=122&type=crop,春休み、アニメBD購入費用を得るためのアルバイト中のオタク・安芸倫也は、桜の舞う坂道で出会った少女に興味を抱き、その少女をメインヒロインのモデルにした同人ゲーム作成を思いつく。1ヶ月後、その少女... ▼もっと読む
129,リトルバスターズ！（TVアニメ動画）,2012年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/9/3/3693/3693.jpg?width=122&height=122&type=crop,あの，一番辛かった日々。毎日ふさぎ込んでいた日々。そんな僕の前に，四人の男の子が現れて，僕に手を差しのばしてくれたんだ。「強敵があらわれたんだ！　きみの力がひつようなんだ！」そう彼らは訴え，僕の... ▼もっと読む
130,さんかれあ（TVアニメ動画）,2012年春アニメ,3.6,https://img.anikore.jp/images/anime/5/8/8/3588/3588.jpg?width=122&height=122&type=crop,紫陽町に住んでいるゾンビ大好き高校生降谷千紘は、夜ごと怪しげな古文書を片手に、事故死した飼い猫ばーぶの蘇生を試みていた。ある夜、蘇生秘薬を作っていたいた千紘は、川向こうのお嬢様高校に通う美少女、... ▼もっと読む
131,ゴールデンタイム（TVアニメ動画）,2013年秋アニメ,3.7,https://img.anikore.jp/images/anime/6/3/3/7633/7633.jpg?width=122&height=122&type=crop,東京のとある私立大学の法学部に入学した主人公・多田万里は、入学式の後に行われる新入生オリエンテーションの会場である学部キャンパスへ移動中、道に迷ってしまう。同じく道に迷ってしまった同学部の新入生... ▼もっと読む
132,のうりん（TVアニメ動画）,2014年冬アニメ,3.6,https://img.anikore.jp/images/anime/6/7/1/7671/7671.jpg?width=122&height=122&type=crop,県立田茂農林高校―通称『のうりん』。ぼくの名前は畑耕作。ここ『のうりん』に通う、ちょっぴりアイドルオタクな高校生だ。そんなぼくの通う学校に転校してきたのは、憧れの超人気アイドル草壁ゆかたん…!?... ▼もっと読む
133,花物語（TVアニメ動画）,2014年夏アニメ,3.9,https://img.anikore.jp/images/anime/9/1/6/7916/7916.jpg?width=122&height=122&type=crop,神原駿河は幼い頃に死別した母から干からびた猿の手のようなミイラを譲り受けていた。曰く、その手に願えば、どんな願いでも三つだけ叶えられるという。しかし、その猿の手は、願いを叶える代償として最終的に... ▼もっと読む
134,監獄学園 - プリズン スクール -（TVアニメ動画）,2015年夏アニメ,4.0,https://img.anikore.jp/images/anime/0/8/6/9086/9086.jpg?width=122&height=122&type=crop,男子生徒5人、女子生徒1000人の学園を舞台に、女風呂を覗いた罪で、裏生徒会の手により懲罰棟に投獄された5人の学園生活を描くコメディ。 ▼もっと読む
135,この中に1人、妹がいる！　（TVアニメ動画）,2012年夏アニメ,3.4,https://img.anikore.jp/images/anime/7/2/8/3728/3728.jpg?width=122&height=122&type=crop,世界的大企業、帝野グループの社長、帝野熊五郎の没後、息子の帝野将悟は父の遺言に従ってグループの社長の座を継ぐことを決意した。熊五郎はグループを息子に継がせる条件として、特訓を行って1年で社員全員... ▼もっと読む
136,kiss×sis キスシス（TVアニメ動画）,2010年春アニメ,3.5,https://img.anikore.jp/518YxNdrwWL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"住之江圭太は高校受験を間近に控えた中学3年生の男子。幼い頃に親が再婚したことで、可愛い双子の姉妹・あこ＆りこと姉弟になった。
血の繋がりこそないが仲良く成長した3人だが、いつの間にかあことりこ... ▼もっと読む"
137,お兄ちゃんのことなんかぜんぜん好きじゃないんだからねっ！！（TVアニメ動画）,2011年冬アニメ,3.2,https://img.anikore.jp/images/anime/2/8/0/2280/2280.jpg?width=122&height=122&type=crop,高校1年の少女・高梨奈緒は、1つ上の兄・修輔、父・修司、母・菜々香との4人暮らし。実は修輔が（変態チックに）大好きなブラコン。一方の兄・修輔は、女の子（妹を含む）が少し気になり過ぎる、ちょっとエ... ▼もっと読む
138,生徒会役員共＊（第2期）（TVアニメ動画）,2014年冬アニメ,3.8,https://img.anikore.jp/images/anime/7/6/3/7763/7763.jpg?width=122&height=122&type=crop,少子化の影響で女子校から共学となった私立桜才学園高等部の学生・タカトシは、ひょんなことから生徒会副会長に就任する。しかし生徒会のメンバーは変人ばかりで…。 ▼もっと読む
139,ROBOTICS;NOTES [ロボティクスノーツ]（TVアニメ動画）,2012年秋アニメ,3.6,https://img.anikore.jp/images/anime/7/0/8/3708/3708.jpg?width=122&height=122&type=crop,2019年。世界線変動率「1.048596」。フォンドロイド――通称『ポケコン』の普及により、拡張現実が身近な存在となった近未来の種子島。そんな島にある中央種子島高校『ロボット研究部』は廃部の危... ▼もっと読む
